wave flux err    
18473.4 8549.83 8896.26
18474.0 27563.7 18472.6
18474.6 73991.4 44078.6
18475.2 -1398.89 109745
18475.8 -254716 246747
18476.4 401896 450878
18477.0 1.32779e+06 612008
18477.6 906776 515723
18478.2 185828 320506
18478.8 1504.38 198022
18479.4 -69076.1 134606
18480.0 13257.8 94292.4
18480.6 -30913.8 61903.6
18481.2 -21964.7 34512.9
18481.8 -2438.08 16145.9
18482.4 -1407.61 6827.17
18483.0 845.355 2952.94
18483.6 1162.51 1424.98
18484.2 292.551 803.253
18484.8 -225.552 546.319
18485.4 124.263 454.021
18486.0 264.963 457.857
18486.6 21.8028 541.537
18487.2 55.8653 648.512
18487.8 -240.409 616.582
18488.4 -73.3924 359.006
18489.0 -88.9014 247.1
18489.6 2.58484 158.516
18490.2 -100.226 113.141
18490.8 -71.3598 86.6881
18491.4 -26.6624 71.2831
18492.0 -12.5999 56.8817
18492.6 -21.1394 56.6093
18493.2 19.0811 62.5218
18493.8 -120.172 86.276
18494.4 -125.282 131.053
18495.0 43.7846 228.96
18495.6 -99.1871 284.905
18496.2 -356.168 219.227
18496.8 -221.616 192.703
18497.4 161.54 199.107
18498.0 -165.996 264.087
18498.6 99.4556 412.76
18499.2 233.99 790.213
18499.8 899.791 1470.24
18500.4 2423.54 2329.09
18501.0 82.4979 2172.82
18501.6 -822.237 1515.1
18502.2 -426.196 963.813
18502.8 309.758 580.303
18503.4 245.051 367.632
18504.0 5.24933 272.611
18504.6 29.6247 254.632
18505.2 -1.94791 274.78
18505.8 2.53904 274.157
18506.4 199.295 210.236
18507.0 217.702 134.137
18507.6 64.9877 95.1622
18508.2 21.1605 69.7525
18508.8 -1.20844 54.4544
18509.4 -37.8024 44.3046
18510.0 -53.3109 39.8712
18510.6 -15.9013 36.3551
18511.2 6.34346 33.6982
18511.8 -10.3797 34.0458
18512.4 10.1994 36.4567
18513.0 36.6233 39.6072
18513.6 66.6862 42.4161
18514.2 42.8204 44.8601
18514.8 -5.59651 48.0369
18515.4 58.9676 52.0835
18516.0 94.3857 54.8712
18516.6 -8.75663 56.2877
18517.2 -18.0755 58.6489
18517.8 3.77672 66.2258
18518.4 -37.3225 92.405
18519.0 72.8079 125.673
18519.6 120.106 162.911
18520.2 121.955 203.218
18520.8 -8.81376 257.034
18521.4 -149.566 347.136
18522.0 154.805 496.18
18522.6 207.611 691.094
18523.2 -301.901 1086.5
18523.8 -270.606 1821.42
18524.4 1645.98 3649.42
18525.0 5583.88 7569.76
18525.6 -6735.29 12067.7
18526.2 -11970 11123
18526.8 527.449 6808.99
18527.4 -578.173 3440.39
18528.0 610.502 1964.72
18528.6 1861.01 1298.63
18529.2 1115.47 1134.61
18529.8 -217.503 1220.94
18530.4 -30.1009 1394.76
18531.0 -661.56 1629.71
18531.6 -2492.06 2707.35
18532.2 -6535 4868.4
18532.8 4308.17 10236
18533.4 7772.31 18773.8
18534.0 -5568.46 44050.4
18534.6 -25476.1 77494.3
18535.2 -27805.5 84461.5
18535.8 -36643.5 59706.8
18536.4 -48609.6 32260.8
18537.0 -10034.4 14675.3
18537.6 1221.02 6076.31
18538.2 -3626 2557.02
18538.8 600.848 1205.59
18539.4 799.253 647.166
18540.0 -262.193 394.646
18540.6 443.693 303.099
18541.2 47.094 237.161
18541.8 123.629 196.277
18542.4 -31.7529 160.073
18543.0 -43.255 166.575
18543.6 13.6396 193.046
18544.2 382.802 230.645
18544.8 501.593 247.228
18545.4 104.447 218.659
18546.0 10.7183 167.074
18546.6 105.572 119.047
18547.2 122.66 87.0301
18547.8 22.2971 69.2231
18548.4 39.3379 58.9471
18549.0 59.0258 53.2561
18549.6 28.9431 50.3937
18550.2 61.1694 49.276
18550.8 36.5233 49.7757
18551.4 -11.5193 51.9265
18552.0 16.7922 57.8594
18552.6 59.5939 67.1835
18553.2 83.9088 83.5768
18553.8 116.349 113.04
18554.4 198.198 150.747
18555.0 130.05 171.706
18555.6 -177.336 177.85
18556.2 -216.385 187.439
18556.8 -229.945 216.665
18557.4 -299.899 276.08
18558.0 2.14104 389.7
18558.6 639.083 612.726
18559.2 486.579 1154.32
18559.8 1851.7 2510.41
18560.4 3549.36 5894.56
18561.0 506.893 13579.1
18561.6 -16253 26773.8
18562.2 -59906.8 40333.8
18562.8 363.607 39820.1
18563.4 12448.9 22992.8
18564.0 3092.55 9857.14
18564.6 2122.32 4223.86
18565.2 553.098 2074.06
18565.8 763.77 1273.47
18566.4 689.14 973.804
18567.0 627.283 914.015
18567.6 -26.504 1013.29
18568.2 1134.26 1244.51
18568.8 1639.98 1583.1
18569.4 192.222 1939.51
18570.0 -453.363 1884.82
18570.6 -904.608 1202.27
18571.2 -123.71 627.723
18571.8 -189.668 337.871
18572.4 -115.065 202.256
18573.0 37.7852 133.135
18573.6 13.434 96.8836
18574.2 -28.1124 76.4658
18574.8 94.0469 63.6463
18575.4 54.5208 55.4788
18576.0 -7.50484 49.8041
18576.6 22.9759 45.3444
18577.2 13.508 42.9429
18577.8 21.0984 42.2247
18578.4 48.5685 43.5232
18579.0 -3.9286 48.7535
18579.6 -78.3573 69.9181
18580.2 -116.001 103.829
18580.8 -89.8393 138.979
18581.4 -62.2268 163.82
18582.0 -108.019 163.09
18582.6 -93.6446 149.936
18583.2 53.286 136.383
18583.8 -65.2167 118.439
18584.4 -40.4009 96.9968
18585.0 -38.7304 89.1899
18585.6 -121.611 97.4721
18586.2 20.6746 119.92
18586.8 219.782 158.609
18587.4 174.856 222.699
18588.0 -20.9738 338.434
18588.6 621.93 566.292
18589.2 596.16 1056.29
18589.8 -144.442 2168.81
18590.4 684.057 4848.57
18591.0 1704.05 11662.4
18591.6 -6005.3 26945.3
18592.2 27857.5 57213.8
18592.8 76937.1 109900
18593.4 -284210 167327
18594.0 -60535.3 144323
18594.6 14168.5 69464.7
18595.2 -46323.6 28469.9
18595.8 -27374 13451.6
18596.4 -4716.46 8032.44
18597.0 1169.07 6086.04
18597.6 -2291.56 5901.52
18598.2 708.049 7284.8
18598.8 394.025 11313.1
18599.4 -9792.12 21402.3
18600.0 151.981 44171.7
18600.6 -92632.1 81758.2
18601.2 -60057.1 79842.4
18601.8 -6872.96 53350.6
18602.4 -18121.6 27851.7
18603.0 -8437.62 12759.4
18603.6 -3788.3 4565.03
18604.2 -1225.97 1822.81
18604.8 76.4934 841.51
18605.4 26.6233 497.546
18606.0 63.4699 340.683
18606.6 23.2762 273.457
18607.2 79.9855 218.417
18607.8 18.9444 175.384
18608.4 17.5199 131.916
18609.0 128.682 94.9905
18609.6 108.056 69.2626
18610.2 26.9833 53.1812
18610.8 -0.693756 44.6911
18611.4 15.4185 41.9469
18612.0 -35.9081 42.6588
18612.6 -12.1695 42.8679
18613.2 52.6458 43.231
18613.8 22.1911 45.1179
18614.4 44.6131 48.1486
18615.0 35.2288 50.4519
18615.6 12.5582 49.4105
18616.2 19.1898 45.2693
18616.8 9.27049 41.209
18617.4 2.90511 39.023
18618.0 27.1134 37.9864
18618.6 24.5581 37.1363
18619.2 14.7394 36.0531
18619.8 10.7599 37.957
18620.4 32.7115 45.3787
18621.0 5.7119 62.2395
18621.6 -17.3349 94.922
18622.2 164.026 143.129
18622.8 56.9042 157.862
18623.4 26.8747 123.671
18624.0 -117.589 95.0297
18624.6 -42.1607 85.569
18625.2 55.9508 95.1405
18625.8 14.0702 122.97
18626.4 3.87831 154.103
18627.0 88.4815 141.83
18627.6 27.2843 99.7429
18628.2 28.4796 68.8391
18628.8 27.8363 52.3873
18629.4 31.0678 45.6388
18630.0 32.7036 45.7623
18630.6 71.0664 52.4927
18631.2 99.2689 59.3407
18631.8 -15.1105 62.4948
18632.4 0.887589 70.5891
18633.0 -153.06 79.6051
18633.6 -72.4701 103.412
18634.2 -38.4559 142.537
18634.8 -101.427 196.145
18635.4 -173.509 300.951
18636.0 351.695 471.15
18636.6 1274.37 912.178
18637.2 1117.53 1651.69
18637.8 -924.913 2018.78
18638.4 -1607.74 1648.04
18639.0 -347.53 1274.84
18639.6 413.106 1103.23
18640.2 -246.573 965.142
18640.8 320.121 707.725
18641.4 417.442 456.476
18642.0 202.678 315.204
18642.6 100.671 250.401
18643.2 -17.0897 221.839
18643.8 55.5155 209.422
18644.4 255.24 213.045
18645.0 163.054 244.74
18645.6 86.912 261.911
18646.2 6.95511 243.668
18646.8 134.195 178.474
18647.4 30.0608 133.737
18648.0 -3.60263 110.964
18648.6 80.6145 100.347
18649.2 36.4462 90.3453
18649.8 31.745 74.5992
18650.4 -8.15582 58.6208
18651.0 52.6295 47.2809
18651.6 63.87 40.0828
18652.2 24.0275 36.4923
18652.8 4.36126 35.2508
18653.4 8.38727 35.4308
18654.0 3.59163 35.168
18654.6 1.0161 33.3087
18655.2 43.4207 30.6805
18655.8 66.3051 29.0372
18656.4 26.4164 28.6307
18657.0 -18.4029 29.0914
18657.6 5.94825 29.9818
18658.2 25.9582 31.3029
18658.8 10.0069 33.4921
18659.4 20.7434 37.1903
18660.0 33.2055 43.2215
18660.6 60.9871 52.9488
18661.2 61.8524 64.5784
18661.8 -0.964871 70.4903
18662.4 -30.6591 67.3755
18663.0 -21.8271 63.0505
18663.6 -31.8953 64.136
18664.2 -32.6275 73.4927
18664.8 -41.6115 96.6418
18665.4 85.773 142.677
18666.0 116.932 226.56
18666.6 159.894 360.066
18667.2 -88.6761 567.469
18667.8 159.578 946.571
18668.4 -846.658 1812.11
18669.0 -2522.65 4052.28
18669.6 -9900.34 9383.54
18670.2 -13431.6 21786.9
18670.8 -36741.1 47860.7
18671.4 -59006.9 98833.6
18672.0 30498.3 201437
18672.6 -446126 433820
18673.2 -471646 957182
18673.8 767772 1.17613e+06
18674.4 721781 574820
18675.0 175574 238897
18675.6 14606.2 110679
18676.2 71925.4 57011.1
18676.8 4437.36 29606.3
18677.4 -5355.24 14163.3
18678.0 3627.93 6129.71
18678.6 1704.79 2605.31
18679.2 -263.809 1189
18679.8 -382.671 607.664
18680.4 -110.438 366.091
18681.0 146.626 260.637
18681.6 80.8218 219.51
18682.2 -93.4652 215.77
18682.8 -98.6543 242.022
18683.4 -401.194 300.044
18684.0 -403.134 372.776
18684.6 226.933 396.546
18685.2 309.539 339.374
18685.8 29.4464 274.205
18686.4 126.986 242.654
18687.0 229.203 250.555
18687.6 318.839 307.423
18688.2 479.175 452.134
18688.8 567.124 785.139
18689.4 307.414 1612.42
18690.0 216.78 3690.5
18690.6 7575.94 8263.48
18691.2 16400.2 14394.6
18691.8 10452.7 14018.4
18692.4 3375.32 8259.74
18693.0 984.624 4507.76
18693.6 1110.43 2874.89
18694.2 1666.18 2337.92
18694.8 -299.7 2437.75
18695.4 -2445.15 3242.79
18696.0 898.445 4651.37
18696.6 1570.54 6069.2
18697.2 -3852.1 5916.71
18697.8 -486.007 4427.8
18698.4 1069.88 2909.69
18699.0 146.17 2029.83
18699.6 857.971 1705.72
18700.2 2936.49 1765.56
18700.8 -1438.77 2304.69
18701.4 -4104.29 3813.65
18702.0 6642.41 7861.94
18702.6 9448.04 19003.3
18703.2 -17061.7 48669.5
18703.8 -21234.4 142421
18704.4 140024 386436
18705.0 853580 635732
18705.6 873033 1.49454e+06
18706.2 -1.12912e+06 1.97617e+06
18706.8 -4.16061e+06 3.48771e+06
18707.4 -3.20705e+06 4.48078e+06
18708.0 1.15459e+06 2.63791e+06
18708.6 854847 1.0166e+06
18709.2 -9632.07 383112
18709.8 -4313.58 164481
18710.4 -22333.1 81560.6
18711.0 -16407.3 44665.4
18711.6 3523.59 24024
18712.2 -3198.15 11870.9
18712.8 -3709.76 5280.54
18713.4 -3082.68 2320.67
18714.0 -322.909 1110.71
18714.6 749.806 599.087
18715.2 241.746 368.588
18715.8 -263.383 260.306
18716.4 46.8203 207.634
18717.0 -8.93543 183.07
18717.6 154.233 176.047
18718.2 317.057 183.434
18718.8 144.638 203.043
18719.4 -25.5707 240.107
18720.0 120.611 301.797
18720.6 349.049 411.087
18721.2 47.9531 613.465
18721.8 300.558 1009.98
18722.4 182.035 1855.93
18723.0 740.915 3839.42
18723.6 3828.53 8795.79
18724.2 31471.6 28890
18724.8 9256.3 97187.7
18725.4 -94808.3 211567
18726.0 -329125 452784
18726.6 -322656 983079
18727.2 1.30737e+06 1.69601e+06
18727.8 -1.0063e+06 2.93962e+06
18728.4 -1.21033e+06 1.75341e+06
18729.0 129072 783151
18729.6 262854 313582
18730.2 -49147.9 147390
18730.8 -103854 87949
18731.4 -94118.3 67499.7
18732.0 -89286.1 65452.2
18732.6 -53356.8 71058.9
18733.2 63412.7 72111.1
18733.8 66443.5 55966.4
18734.4 26497.3 33250.9
18735.0 9629.82 16283.8
18735.6 -9151.1 7113.99
18736.2 -2759.3 3338.03
18736.8 -123.675 2169.04
18737.4 -499.272 1641.91
18738.0 852.807 1277.87
18738.6 750.818 1041.4
18739.2 -383.801 945.125
18739.8 -545.038 898.008
18740.4 -307.999 766.111
18741.0 -102.839 521.418
18741.6 -50.7187 323.272
18742.2 -62.374 238.835
18742.8 102.482 238.323
18743.4 63.7036 264.701
18744.0 404.341 285.801
18744.6 429.792 307.927
18745.2 -538.709 368.591
18745.8 -54.4395 524.374
18746.4 1717.96 896.13
18747.0 1137.6 1783.43
18747.6 2011.06 3782.65
18748.2 -873.344 7560.58
18748.8 -6994.82 11262.5
18749.4 -857.154 10010.2
18750.0 -2918.54 5586.67
18750.6 -2632.81 2592.32
18751.2 -506.098 1218.85
18751.8 141.745 649.335
18752.4 15.1235 403.775
18753.0 -64.6779 291.696
18753.6 -9.78612 244.568
18754.2 199.222 236.276
18754.8 272.547 257.161
18755.4 -18.5244 302.914
18756.0 151.631 357.76
18756.6 461.778 369.578
18757.2 -12.5258 327.786
18757.8 267.643 300.745
18758.4 170.993 322.52
18759.0 218.315 341.592
18759.6 287.595 365.234
18760.2 228.877 472.557
18760.8 -199.879 682.993
18761.4 -441.115 1189.77
18762.0 1459.53 2178.45
18762.6 2917.06 4080.05
18763.2 3192.06 8132.78
18763.8 -3726.8 16287.6
18764.4 -23129.2 33907.5
18765.0 -75117.3 65855.9
18765.6 -76669.8 89607
18766.2 37615.5 70578.4
18766.8 10063.5 39727.8
18767.4 -9662.05 19422.3
18768.0 -222.517 8425.1
18768.6 1444.27 3527.88
18769.2 -799.677 1562.19
18769.8 -429.486 760.616
18770.4 113.858 421.154
18771.0 17.9077 261.878
18771.6 -55.655 183.966
18772.2 78.2214 160.649
18772.8 165.3 149.31
18773.4 157.448 129.505
18774.0 -35.3671 99.6909
18774.6 84.5902 98.0604
18775.2 151.929 107.325
18775.8 71.5755 126.17
18776.4 173.249 163.673
18777.0 132.823 241.149
18777.6 -155.498 328.234
18778.2 -42.2774 306.594
18778.8 -155.17 209.059
18779.4 -51.7277 135.556
18780.0 -31.9145 96.9035
18780.6 94.7708 81.1734
18781.2 76.1578 73.4079
18781.8 21.6044 66.8295
18782.4 40.3611 58.2976
18783.0 23.9113 49.1452
18783.6 21.6776 40.689
18784.2 35.6617 34.0344
18784.8 21.772 30.9769
18785.4 -1.13252 30.912
18786.0 12.8993 32.3012
18786.6 24.2528 34.9282
18787.2 -11.7552 39.3795
18787.8 32.9582 48.7196
18788.4 53.5094 67.0307
18789.0 71.6756 99.4317
18789.6 96.3813 152.704
18790.2 -156.823 185.785
18790.8 -43.3637 150.441
18791.4 53.7995 108.733
18792.0 14.6477 82.4947
18792.6 9.78746 68.588
18793.2 25.4014 59.3158
18793.8 1.13911 52.0114
18794.4 25.3636 41.2629
18795.0 73.0598 34.3576
18795.6 21.5408 33.8162
18796.2 11.9264 33.1864
18796.8 42.3955 32.7246
18797.4 19.4358 38.89
18798.0 21.0563 50.4367
18798.6 -51.9822 73.2482
18799.2 63.0833 117.499
18799.8 -5.28152 195.815
18800.4 -405.572 262.709
18801.0 -169.538 244.905
18801.6 -3.87209 206.949
18802.2 -98.5712 199.151
18802.8 12.1318 238.681
18803.4 64.0844 431.34
18804.0 653.855 754.267
18804.6 852.317 1262.05
18805.2 -429.679 1073.55
18805.8 -186.789 655.122
18806.4 -102.27 361.345
18807.0 260.234 221.29
18807.6 116.594 157.432
18808.2 -42.6521 127.981
18808.8 -53.4127 116.697
18809.4 8.73037 118.741
18810.0 97.6992 136.99
18810.6 314.867 182.585
18811.2 82.6571 262.623
18811.8 -206.543 297.899
18812.4 -104.655 203.32
18813.0 225.958 114.742
18813.6 124.275 69.5945
18814.2 14.3282 48.3846
18814.8 28.3866 38.1346
18815.4 20.219 33.2312
18816.0 24.3089 30.9708
18816.6 38.982 29.6835
18817.2 26.3899 28.9596
18817.8 41.245 28.6707
18818.4 76.3808 29.2715
18819.0 35.8269 29.8412
18819.6 8.52404 30.8505
18820.2 26.3836 33.0648
18820.8 3.04382 36.8607
18821.4 -11.9349 42.9415
18822.0 -11.4273 52.5207
18822.6 27.3239 59.7086
18823.2 -16.8686 57.34
18823.8 18.8952 49.4324
18824.4 40.3826 43.6382
18825.0 28.4528 39.1572
18825.6 30.9371 37.5875
18826.2 36.8651 35.8405
18826.8 5.24475 36.6018
18827.4 1.62742 43.3222
18828.0 -31.4404 51.8196
18828.6 -38.57 59.7115
18829.2 9.16697 80.811
18829.8 4.86317 112.888
18830.4 -68.6234 151.872
18831.0 62.2041 180.567
18831.6 70.2844 232.384
18832.2 132.915 332.209
18832.8 -67.7839 545.097
18833.4 -443.751 985.77
18834.0 -885.48 1938
18834.6 4359.33 4203.23
18835.2 12140.6 9161.52
18835.8 16900.6 16844.9
18836.4 5790.39 20351.3
18837.0 3838.47 15137.6
18837.6 5390.4 8034.15
18838.2 4910.09 3498.61
18838.8 349.972 1471.79
18839.4 -391.657 684.513
18840.0 -27.162 358.841
18840.6 322.793 217.238
18841.2 340.309 152.108
18841.8 133.027 121.764
18842.4 31.6085 106.962
18843.0 61.3497 96.9402
18843.6 97.3869 87.4961
18844.2 145.011 77.2801
18844.8 23.8124 69.518
18845.4 -6.77594 65.9618
18846.0 15.1414 63.6991
18846.6 77.6554 60.2128
18847.2 110.407 54.2647
18847.8 28.1822 50.7805
18848.4 25.6403 52.2062
18849.0 41.9315 60.4598
18849.6 -55.4671 82.2878
18850.2 -142.481 124.955
18850.8 -384.577 198.043
18851.4 -154.139 285.921
18852.0 3.14237 264.828
18852.6 48.3239 173.222
18853.2 33.187 109.918
18853.8 9.57814 76.2216
18854.4 -17.5677 58.5991
18855.0 23.8628 47.9634
18855.6 61.4711 40.2609
18856.2 26.8028 35.2504
18856.8 40.6654 33.579
18857.4 52.5995 35.7594
18858.0 37.1293 40.5247
18858.6 8.22073 45.058
18859.2 52.1161 50.9461
18859.8 90.137 61.0516
18860.4 49.0794 79.3476
18861.0 79.2245 110.674
18861.6 199.45 170.047
18862.2 115.345 302.648
18862.8 -196.7 596.025
18863.4 -236.511 1041.8
18864.0 1029.92 1076.73
18864.6 713.818 621.306
18865.2 -25.7188 307.517
18865.8 141.611 162.203
18866.4 105.604 96.5718
18867.0 -42.8289 67.5105
18867.6 -22.7697 54.3333
18868.2 -5.02256 49.2333
18868.8 8.2471 47.7251
18869.4 28.8196 46.4108
18870.0 24.2653 42.4011
18870.6 -4.9705 36.5992
18871.2 24.1404 31.5406
18871.8 35.4575 27.9972
18872.4 22.3489 26.0371
18873.0 16.9324 25.2096
18873.6 14.676 24.8148
18874.2 30.8456 24.7424
18874.8 11.4347 24.8967
18875.4 2.8 25.1094
18876.0 3.85212 25.8056
18876.6 2.40946 27.8784
18877.2 7.98206 29.6774
18877.8 -0.173627 30.5674
18878.4 13.6797 31.4636
18879.0 14.5387 32.0385
18879.6 80.0267 38.821
18880.2 71.6372 48.7664
18880.8 47.7005 55.067
18881.4 -32.8678 55.8007
18882.0 11.1642 66.78
18882.6 7.24425 93.0421
18883.2 42.7619 84.1248
18883.8 57.457 58.3286
18884.4 13.9557 49.0845
18885.0 -28.3347 44.706
18885.6 9.2089 42.5664
18886.2 37.8671 38.4177
18886.8 6.76398 34.0799
18887.4 19.7002 34.7978
18888.0 16.5224 37.578
18888.6 -13.0293 41.7587
18889.2 0.306701 48.5789
18889.8 -26.9403 59.7234
18890.4 -52.6122 79.7168
18891.0 -39.9981 113.174
18891.6 44.487 176.558
18892.2 288.397 312.631
18892.8 454.078 568.911
18893.4 610.462 924.581
18894.0 -1279.53 1339.44
18894.6 926.043 2020.83
18895.2 1730.8 3565.19
18895.8 3974.94 7495.21
18896.4 -5225.73 17100.6
18897.0 -12555 31667.5
18897.6 1081.74 32192.8
18898.2 -4174.69 19011.8
18898.8 -4272.54 9355.62
18899.4 720.998 4296.45
18900.0 -963.669 2030.04
18900.6 -1150.94 1056.6
18901.2 -113.233 505.422
18901.8 -305.535 318.805
18902.4 -269.614 208.001
18903.0 163.42 140.56
18903.6 61.1028 100.933
18904.2 10.632 79.7946
18904.8 72.9871 73.0877
18905.4 125.406 69.9187
18906.0 59.8916 66.9602
18906.6 21.7368 66.6024
18907.2 45.6954 78.2821
18907.8 71.0341 95.3707
18908.4 61.7789 108.964
18909.0 4.37873 124.392
18909.6 -19.9202 155.199
18910.2 -183.515 189.765
18910.8 7.89522 189.069
18911.4 54.5441 146.678
18912.0 12.5788 114.288
18912.6 12.4243 111.555
18913.2 131.825 127.964
18913.8 34.5226 168.355
18914.4 -188.515 253.827
18915.0 306.62 450.644
18915.6 260.739 911.611
18916.2 469.381 1942.18
18916.8 -2961.08 3586.01
18917.4 1166.67 3785.09
18918.0 1721.17 2291.76
18918.6 -149.27 1117.58
18919.2 -294.74 546.107
18919.8 -32.7146 297.406
18920.4 -33.4011 188.17
18921.0 8.60313 138.741
18921.6 109.736 117.634
18922.2 68.0213 116.592
18922.8 -0.484213 132.173
18923.4 -138.331 159.661
18924.0 26.3276 193.896
18924.6 86.6424 212.272
18925.2 -168.033 209.216
18925.8 14.222 178.394
18926.4 57.8254 133.427
18927.0 95.3272 99.4797
18927.6 16.922 82.591
18928.2 0.544883 79.2409
18928.8 53.2308 87.5595
18929.4 107.491 108.471
18930.0 33.4312 147.272
18930.6 133.003 210.326
18931.2 -155.77 304.766
18931.8 -292.282 469.19
18932.4 -1070.13 829.448
18933.0 356.07 1470.78
18933.6 1006.51 1795.01
18934.2 -840.977 1187.45
18934.8 407.753 603.125
18935.4 54.4879 314.628
18936.0 181.834 180.658
18936.6 101.409 116.383
18937.2 -59.6197 84.3921
18937.8 13.5433 66.9251
18938.4 67.5296 56.2118
18939.0 37.4418 48.4771
18939.6 -13.8791 42.9066
18940.2 40.7584 40.6746
18940.8 -3.44537 43.2067
18941.4 5.48521 48.8499
18942.0 28.0216 59.0493
18942.6 86.6786 77.5363
18943.2 87.0082 90.8283
18943.8 14.3283 81.493
18944.4 48.8698 60.8586
18945.0 38.5244 45.1401
18945.6 29.838 35.9839
18946.2 68.2139 31.3385
18946.8 56.4507 28.9181
18947.4 42.5288 27.624
18948.0 7.81824 25.9695
18948.6 8.66114 24.426
18949.2 26.9146 24.2165
18949.8 16.9856 24.3015
18950.4 9.77661 24.7191
18951.0 29.3618 25.8332
18951.6 49.2086 28.0351
18952.2 49.1616 31.1815
18952.8 39.2183 36.3582
18953.4 60.4139 43.891
18954.0 108.901 51.8537
18954.6 68.9283 57.6975
18955.2 57.1041 57.0567
18955.8 98.0723 50.2176
18956.4 101.16 41.8034
18957.0 49.7842 37.2157
18957.6 25.3204 36.4707
18958.2 48.933 40.3388
18958.8 16.66 48.7488
18959.4 46.6852 61.8407
18960.0 43.9706 71.6743
18960.6 -11.3747 66.4055
18961.2 -13.8026 52.6358
18961.8 16.9251 41.7864
18962.4 23.0806 35.8019
18963.0 36.9956 33.1439
18963.6 -12.7142 32.2397
18964.2 0.428162 32.1913
18964.8 39.2852 33.0741
18965.4 12.635 34.8291
18966.0 -2.77129 37.4979
18966.6 46.427 41.054
18967.2 76.2521 46.2839
18967.8 29.6776 54.0978
18968.4 74.7519 66.6443
18969.0 120.359 88.6198
18969.6 -72.3686 125.789
18970.2 -336.247 189.849
18970.8 -260.044 312.898
18971.4 363.167 581.909
18972.0 2371.33 1207.91
18972.6 -2527.17 2488.34
18973.2 -3417.32 3789.66
18973.8 438.183 3143.01
18974.4 -1648.17 1675.97
18975.0 -357.877 814.908
18975.6 -54.2878 424.469
18976.2 -282.58 252.924
18976.8 41.9326 173.103
18977.4 -32.2171 132.592
18978.0 95.6974 111.946
18978.6 39.6677 102.551
18979.2 19.8786 102.472
18979.8 102.154 110.366
18980.4 3.26738 133.513
18981.0 -69.0254 181.767
18981.6 129.811 275.64
18982.2 -75.5392 445.805
18982.8 -285.368 765.797
18983.4 837.814 1399.86
18984.0 1416.92 2722.34
18984.6 824.176 4980.26
18985.2 5490.25 6248.24
18985.8 2028.49 4985.06
18986.4 1842.69 3665.13
18987.0 -41.6633 3071.91
18987.6 -1782.46 3179.61
18988.2 3304.67 4111.21
18988.8 7453.15 6534.39
18989.4 7846.45 12735.6
18990.0 -5159 29937.3
18990.6 13494.1 74579.1
18991.2 5268.94 153619
18991.8 -314425 207142
18992.4 -149374 175786
18993.0 -51515.9 100351
18993.6 18897.3 44059.7
18994.2 5577.67 18016.3
18994.8 2148.47 8172.27
18995.4 6487.81 4477.91
18996.0 -1187.04 2946.79
18996.6 462.009 2348.09
18997.2 -385.194 2256.22
18997.8 -2081.12 2632.86
18998.4 -2874.75 3793.47
18999.0 -3251.85 6694.99
18999.6 -8593.17 13508.1
19000.2 -20952.1 24298.8
19000.8 -39073.5 23993.2
19001.4 2734.13 13073
19002.0 3940.76 6209.97
19002.6 886.132 3181.35
19003.2 1931.91 1848.93
19003.8 991.276 1185.22
19004.4 318.303 761.113
19005.0 268.318 442.928
19005.6 -201.441 258.553
19006.2 19.34 163.07
19006.8 94.7459 116.85
19007.4 -149.224 94.0168
19008.0 -187.663 83.5956
19008.6 -17.2005 78.9336
19009.2 36.5357 80.6338
19009.8 -8.83467 88.9595
19010.4 7.20415 102.001
19011.0 -52.9378 110.681
19011.6 -222.76 100.894
19012.2 -108.539 81.7173
19012.8 -3.32768 66.5493
19013.4 5.83222 57.2422
19014.0 13.698 53.6077
19014.6 52.5647 52.9417
19015.2 -12.855 54.1045
19015.8 -1.6739 57.2385
19016.4 84.2345 61.8676
19017.0 17.4987 68.8365
19017.6 -35.1665 79.0315
19018.2 106.379 95.5382
19018.8 -86.9193 123.398
19019.4 4.3247 173.397
19020.0 286.541 273.581
19020.6 414.492 483.798
19021.2 683.181 969.739
19021.8 54.5587 2098.46
19022.4 -3159.17 4561.7
19023.0 -1706.32 9746.56
19023.6 -3965.15 20335.3
19024.2 3195.88 38583.5
19024.8 -6455.07 55674.9
19025.4 -51660.3 50115
19026.0 -21618.2 30403.7
19026.6 -8993.95 14571.7
19027.2 -5652.09 6012.92
19027.8 -4479.07 2488.29
19028.4 -922.621 1152.75
19029.0 7.06641 612.096
19029.6 -23.8142 372.426
19030.2 -92.868 257.906
19030.8 -72.5857 197.235
19031.4 -92.3027 160.138
19032.0 -24.518 132.553
19032.6 -14.8347 109.047
19033.2 25.2934 93.2522
19033.8 -37.8676 77.2435
19034.4 9.95175 67.3005
19035.0 96.6564 62.1193
19035.6 78.7987 61.8091
19036.2 -6.72694 65.3465
19036.8 -31.0285 68.6406
19037.4 26.2941 73.1409
19038.0 -3.99826 80.7052
19038.6 -214.136 94.8994
19039.2 -127.208 119.604
19039.8 117.472 184.785
19040.4 -337.02 319.352
19041.0 -893.09 660.59
19041.6 211.005 1109.53
19042.2 -607.511 1067.01
19042.8 -493.505 945.302
19043.4 109.757 873.465
19044.0 -388.79 939.515
19044.6 -230.378 1144.87
19045.2 -614.357 1462.12
19045.8 -2366.4 2294.38
19046.4 -9568.52 4737
19047.0 -8411.61 11503.5
19047.6 13133.7 27913.9
19048.2 -6162.62 59815.3
